YEAR,WK #,RENTAL CO.,TYPE OF EQUIP.,EQUIPMENT #,DESCRIPTION,RENT START,PROJ. END,PO #,SN REQ #,MO. RATE $,COMMENTS,PUBLISHED BY
2026,17,Robbins and Sons,Crane,10927,Terex RT230-1,02/28/2025,06/13/2025,PO-57058,RITM983412,$7852.71,—,admin
2026,17,Robbins and Sons,Crane,10939,Broderson RT-300-2G,01/21/2025,04/25/2026,PO-35246,RITM287029,$10857.20,—,admin
2026,17,Robbins and Sons,Crane,10940,Broderson RT-300-2G,08/22/2026,08/11/2027,PO-62357,RITM915458,$3624.57,—,admin
2026,17,Robbins and Sons,Crane,10941,Broderson RT-300-2G,03/03/2025,05/23/2025,PO-71104,RITM363250,$11571.72,—,admin
2026,17,Robbins and Sons,Crane,10942,Broderson RT-300-2G,05/12/2025,10/31/2026,PO-26950,RITM337965,$11046.21,—,admin
2026,17,Robbins and Sons,Crane,10943,Broderson RT-300-2G,07/20/2025,03/25/2026,PO-84437,RITM557393,$11388.38,—,admin
2026,17,Robbins and Sons,Crane,10944,Broderson RT-300-2G,01/08/2025,06/13/2026,PO-83229,RITM249839,$11185.94,—,admin
2026,17,Robbins and Sons,Crane,11037,Grove RT530E-2,09/08/2025,06/08/2026,PO-59284,RITM343496,$5862.14,—,admin
2026,17,Robbins and Sons,Crane,11613,Broderson RT-400,01/04/2025,02/09/2026,PO-56325,RITM814888,$8215.95,—,admin
2026,17,Robbins and Sons,Crane,11956,Tadano GR-350XL-3,06/10/2026,06/15/2027,PO-25368,RITM226495,$3947.56,—,admin
2026,17,Robbins and Sons,Crane,12043,Tadano GR-800XL-4,01/31/2026,05/13/2027,PO-49453,RITM973047,$6194.37,—,admin
2026,17,Robbins and Sons,Crane,253HMD,Broderson RT-400,05/25/2025,03/06/2026,PO-90493,RITM865982,$5403.10,—,admin
2026,17,Robbins and Sons,Crane,DL1197MLW,Tadano GR-1000XL,09/26/2025,07/08/2026,PO-52535,RITM881502,$6074.73,—,admin
2026,17,Robbins and Sons,Boom Lift,K3701,JLG 600S,07/23/2026,08/25/2026,PO-22218,RITM244229,$2836.50,—,admin
2026,17,Smith LLC,Pickup Truck,2257,1/2 TON REG CAB,04/23/2025,01/30/2026,PO-80921,RITM470799,$672.19,—,admin
2026,17,Smith LLC,Pickup Truck,2262,1 TON CC 4X2,07/28/2025,12/13/2025,PO-77001,RITM118645,$939.24,—,admin
2026,17,Smith LLC,Pickup Truck,2343,1 TON CC 4X2,07/24/2025,10/11/2025,PO-16094,RITM933015,$715.31,—,admin
2026,17,Smith LLC,Pickup Truck,2410,1/2 TON CC 4X4,05/19/2025,08/21/2025,PO-71508,RITM172806,$689.91,—,admin
2026,17,Smith LLC,Stake Bed Truck,2414,12 STAKEBED,06/14/2025,07/10/2026,PO-68633,RITM133366,$1850.27,—,admin
2026,17,Smith LLC,Pickup Truck,2494,1/2 TON CC 4X4,07/26/2025,09/23/2026,PO-92189,RITM179988,$793.36,—,admin
2026,17,Smith LLC,Stake Bed Truck,2636,22 STAKEBED,01/01/2025,08/05/2025,PO-69584,RITM510013,$1315.78,—,admin
2026,17,Smith LLC,Pickup Truck,2664,1/2 TON REG CAB,01/01/2025,03/25/2025,PO-30486,RITM800594,$1070.58,—,admin
2026,17,Smith LLC,Stake Bed Truck,2753,9 STAKEBED,01/16/2025,03/22/2025,PO-54722,RITM385367,$1602.10,—,admin
2026,17,Smith LLC,Stake Bed Truck,2796,12 STAKEBED CC,03/11/2025,03/12/2026,PO-98053,RITM176182,$1188.22,—,admin
2026,17,Smith LLC,Stake Bed Truck,2822,12 CC STAKEBED,11/03/2025,04/30/2026,PO-65109,RITM442073,$1941.72,—,admin
2026,17,Smith LLC,Pickup Truck,2862,3/4 TON REG CAB 4X4,01/09/2025,12/30/2025,PO-38884,RITM296109,$643.59,—,admin
2026,17,Smith LLC,Pickup Truck,2863,3/4 TON CC 4X4,05/20/2025,10/11/2025,PO-90892,RITM478325,$967.94,—,admin
2026,17,Smith LLC,Pickup Truck,2873,1/2 TON CC 4X4,01/23/2026,12/05/2026,PO-82319,RITM551698,$769.08,—,admin
2026,17,Smith LLC,Pickup Truck,2883,3/4 TON CC 4X4,05/02/2025,09/19/2025,PO-81028,RITM223019,$1176.80,—,admin
2026,17,Smith LLC,Pickup Truck,2901,1/2 TON REG CAB,03/21/2025,05/29/2025,PO-33959,RITM711841,$845.97,—,admin
2026,17,Smith LLC,Pickup Truck,2903,1/2 TON REG CAB,04/21/2025,07/05/2025,PO-43192,RITM848850,$821.03,—,admin
2026,17,Smith LLC,Pickup Truck,2922,3/4 TON CC 4X4,11/08/2025,02/01/2026,PO-83337,RITM326150,$858.45,—,admin
2026,17,Smith LLC,Van,2973,15 PASSENGER VAN,11/02/2025,03/02/2027,PO-11170,RITM102172,$3849.14,—,admin
2026,17,Smith LLC,Pickup Truck,2978,1/2 TON CC 4X4,06/22/2026,09/25/2027,PO-18522,RITM515273,$642.76,—,admin
2026,17,Smith LLC,Pickup Truck,2979,1/2 TON CC 4X4,03/15/2025,03/02/2026,PO-87447,RITM281538,$998.77,—,admin
2026,17,Smith LLC,Pickup Truck,2986,1/2 TON CC 4X4,08/23/2026,11/05/2026,PO-47119,RITM857842,$831.87,—,admin
2026,17,Smith LLC,Pickup Truck,2988,1/2 TON CC 4X4,01/27/2025,12/05/2025,PO-74820,RITM755028,$945.57,—,admin
2026,17,Smith LLC,Van,2996,CARGO VAN,05/18/2025,03/24/2026,PO-82175,RITM550529,$2450.23,—,admin
2026,17,Smith LLC,Pickup Truck,3005,1/2 TON REG CAB,03/13/2025,02/23/2026,PO-32322,RITM961541,$629.56,—,admin
2026,17,Smith LLC,Van,3033,CARGO VAN,12/03/2025,12/23/2026,PO-28228,RITM610459,$1391.83,—,admin
2026,17,Smith LLC,Pickup Truck,3063,3/4 TON CC 4X4,10/10/2025,11/21/2025,PO-35693,RITM509181,$670.05,—,admin
2026,17,Smith LLC,Pickup Truck,3064,3/4 TON CC 4X4,07/24/2025,10/02/2026,PO-90605,RITM145933,$814.33,—,admin
2026,17,Smith LLC,Pickup Truck,3065,1/2 TON CC 4X4,03/09/2025,06/01/2025,PO-98516,RITM796413,$1019.31,—,admin
2026,17,Smith LLC,Pickup Truck,3078,1/2 TON REG CAB,01/28/2025,09/25/2025,PO-41052,RITM265095,$648.18,—,admin
2026,17,Smith LLC,Pickup Truck,3080,1/2 TON REG CAB,05/28/2025,06/17/2026,PO-16990,RITM954463,$787.31,—,admin
2026,17,Smith LLC,Pickup Truck,3081,1/2 TON REG CAB,01/04/2026,05/06/2027,PO-52070,RITM528059,$865.98,—,admin
2026,17,Smith LLC,Pickup Truck,3085,1/2 TON REG CAB,08/16/2026,08/27/2027,PO-88889,RITM615882,$723.84,—,admin
2026,17,Smith LLC,Pickup Truck,3092,1/2 TON CC 4X4,08/23/2026,05/08/2027,PO-51792,RITM832371,$1054.02,—,admin
2026,17,Smith LLC,Pickup Truck,3094,2/8/1904 0:00,02/18/2026,02/19/2027,PO-90789,RITM456765,$1167.10,—,admin
2026,17,Smith LLC,Pickup Truck,3095,1/2 TON CC 4X4,01/24/2025,04/05/2026,PO-25220,RITM679932,$1041.49,—,admin
2026,17,Smith LLC,Pickup Truck,3098,1/2 TON REG CAB,02/13/2026,01/25/2027,PO-63430,RITM280586,$1068.06,—,admin
2026,17,Smith LLC,Pickup Truck,3101,1/2 TON REG CAB,07/31/2025,07/13/2026,PO-99690,RITM800966,$631.33,—,admin
2026,17,Smith LLC,Pickup Truck,3103,2/8/1904 0:00,01/06/2025,09/10/2025,PO-73054,RITM691556,$976.72,—,admin
2026,17,Smith LLC,Pickup Truck,3105,1/2 TON REG CAB,08/13/2025,08/14/2026,PO-80352,RITM256890,$1071.55,—,admin
2026,17,Smith LLC,Pickup Truck,3107,1/2 TON CC 4X4,07/14/2025,09/03/2026,PO-25499,RITM990794,$1096.28,—,admin
2026,17,Smith LLC,Pickup Truck,3109,1/2 TON CC 4X4,04/03/2025,02/19/2026,PO-62325,RITM985449,$670.34,—,admin
2026,17,Smith LLC,Pickup Truck,3120,1/2 TON CC 4X4,10/09/2025,05/27/2026,PO-45219,RITM582049,$1002.89,—,admin
2026,17,Smith LLC,Pickup Truck,3129,2/8/1904 0:00,02/09/2025,05/28/2025,PO-54523,RITM909803,$618.33,—,admin
2026,17,Smith LLC,Pickup Truck,3131,1/2 TON REG CAB,03/06/2026,08/10/2027,PO-14255,RITM423221,$1129.99,—,admin
2026,17,Smith LLC,Pickup Truck,3132,1/2 TON REG CAB,05/15/2025,03/03/2026,PO-10996,RITM158838,$1066.20,—,admin
2026,17,Smith LLC,Pickup Truck,3136,1/2 TON REG CAB,04/22/2026,10/01/2027,PO-81066,RITM478596,$648.48,—,admin
2026,17,Smith LLC,Pickup Truck,3138,1/2 TON REG CAB,11/14/2025,11/21/2026,PO-19938,RITM291810,$637.82,—,admin
2026,17,Smith LLC,Pickup Truck,3140,1/2 TON CC 4X4,11/25/2025,02/23/2027,PO-70608,RITM627443,$943.35,—,admin
2026,17,Smith LLC,Pickup Truck,3142,1/2 TON CC 4X4,11/23/2025,05/02/2027,PO-37230,RITM589107,$799.28,—,admin
2026,17,Smith LLC,Pickup Truck,3147,1/2 TON CC 4X4,06/08/2026,03/05/2027,PO-27142,RITM472740,$626.22,—,admin
2026,17,Smith LLC,Pickup Truck,3149,1/2 TON CC 4X4,10/03/2025,06/11/2026,PO-62037,RITM924794,$989.59,—,admin
2026,17,Smith LLC,Pickup Truck,3153,1/2 TON CC 4X4,03/28/2026,11/24/2026,PO-89766,RITM438478,$969.96,—,admin
2026,17,Smith LLC,Pickup Truck,3154,1/2 TON CC 4X4,02/05/2025,04/27/2025,PO-77337,RITM433192,$736.82,—,admin
2026,17,Smith LLC,Pickup Truck,3163,3/4 TON CC 4X4,02/02/2025,07/17/2025,PO-89734,RITM288614,$1116.06,—,admin
2026,17,Smith LLC,Pickup Truck,3166,1500 CC,04/23/2026,06/13/2027,PO-51927,RITM761612,$855.25,—,admin
2026,17,Smith LLC,Pickup Truck,3168,1/2 TON CC 4X4,03/04/2026,03/04/2027,PO-96544,RITM344414,$683.55,—,admin
2026,17,Smith LLC,Pickup Truck,3169,1/2 TON CC 4X4,12/09/2025,03/09/2026,PO-50240,RITM181659,$1031.06,—,admin
2026,17,Smith LLC,Pickup Truck,3170,1/2 TON CC 4X4,07/16/2026,09/15/2027,PO-20214,RITM264117,$1159.48,—,admin
2026,17,Smith LLC,Pickup Truck,3178,1/2 TON CC 4X4,01/01/2026,05/21/2026,PO-23676,RITM432801,$978.07,—,admin
2026,17,Smith LLC,Pickup Truck,3186,1/2 TON CC 4X4,10/28/2025,12/01/2025,PO-81519,RITM525787,$706.53,—,admin
2026,17,Smith LLC,Pickup Truck,3195,1/2 TON CC 4X4,01/12/2026,05/21/2027,PO-79049,RITM930019,$750.99,—,admin
2026,17,Smith LLC,Pickup Truck,3196,1/2 TON REG CAB,07/13/2026,11/11/2026,PO-89472,RITM611637,$913.93,—,admin
2026,17,Smith LLC,Pickup Truck,3198,1/2 TON CC 4X4,02/14/2025,12/21/2025,PO-63494,RITM759982,$1059.74,—,admin
2026,17,Smith LLC,Pickup Truck,3203,1/2 TON REG CAB,07/08/2025,09/28/2026,PO-44155,RITM607466,$786.42,—,admin
2026,17,Smith LLC,Pickup Truck,3208,1/2 TON CC 4X4,01/06/2026,07/04/2026,PO-92496,RITM550776,$688.96,—,admin
2026,17,Smith LLC,Pickup Truck,3213,1/2 TON CC 4X4,08/17/2026,04/03/2027,PO-67252,RITM622113,$766.50,—,admin
2026,17,Smith LLC,Pickup Truck,3218,3/4 TON REG CAB 4X4,05/11/2025,09/06/2026,PO-39042,RITM642329,$723.71,—,admin
2026,17,Smith LLC,Pickup Truck,3221,1/2 TON CC 4X4,04/15/2026,08/01/2027,PO-71182,RITM897337,$1009.75,—,admin
2026,17,Smith LLC,Pickup Truck,3233,1/2 TON CC 4X4,05/28/2026,10/10/2026,PO-73712,RITM423583,$691.27,—,admin
2026,17,Smith LLC,Pickup Truck,3234,1/2 TON CC 4X4,01/10/2026,02/01/2027,PO-43394,RITM143524,$1056.67,—,admin
2026,17,Smith LLC,Pickup Truck,3266,3/4 TON REG CAB 4X4,08/28/2025,11/28/2025,PO-81780,RITM927977,$832.73,—,admin
2026,17,Smith LLC,Pickup Truck,3271,1/2 TON CC 4X4,10/01/2025,07/07/2026,PO-95157,RITM751668,$742.73,—,admin
2026,17,Smith LLC,Pickup Truck,3275,3/4 TON CC 4X4,01/13/2025,02/16/2025,PO-13351,RITM290247,$964.23,—,admin
2026,17,Smith LLC,Pickup Truck,3276,3/4 TON CC 4X4,05/26/2025,03/27/2026,PO-35165,RITM642063,$1085.75,—,admin
2026,17,Smith LLC,Pickup Truck,3278,1/2 TON CC 4X4,06/01/2026,08/17/2026,PO-62143,RITM727564,$1061.42,—,admin
2026,17,Smith LLC,Pickup Truck,3284,3/4 TON CC 4X4,06/24/2026,04/25/2027,PO-96657,RITM779438,$1057.65,—,admin
2026,17,Smith LLC,Pickup Truck,3307,1/2 TON CC 4X4,01/14/2026,12/24/2026,PO-99477,RITM456141,$859.41,—,admin
2026,17,Smith LLC,Van,3312,CARGO VAN,04/16/2025,06/30/2025,PO-22789,RITM204943,$3615.43,—,admin
2026,17,Smith LLC,Van,3314,CARGO VAN,10/27/2025,06/05/2026,PO-17953,RITM343325,$1808.30,—,admin
2026,17,Smith LLC,Van,3321,MINIVAN,04/28/2026,03/08/2027,PO-84131,RITM356978,$1124.11,—,admin
2026,17,Smith LLC,Pickup Truck,3338,1/2 TON CC 4X4,02/27/2026,04/28/2026,PO-98485,RITM979315,$636.81,—,admin
2026,17,Smith LLC,Pickup Truck,3339,1/2 TON CC 4X4,02/11/2026,08/20/2026,PO-59362,RITM352333,$607.45,—,admin
2026,17,Smith LLC,Van,3340,CARGO VAN,11/12/2025,12/12/2025,PO-70411,RITM111859,$998.58,—,admin
2026,17,Smith LLC,Pickup Truck,3343,1/2 TON REG CAB,07/28/2025,11/11/2026,PO-46453,RITM225443,$731.85,—,admin
2026,17,Smith LLC,Pickup Truck,3344,1/2 TON REG CAB,01/31/2025,11/02/2025,PO-98758,RITM148895,$641.39,—,admin
2026,17,Smith LLC,Pickup Truck,3350,1/2 TON REG CAB,07/29/2025,07/27/2026,PO-32605,RITM132897,$1015.68,—,admin
2026,17,Smith LLC,Pickup Truck,3354,1/2 TON CC 4X4,08/10/2025,10/06/2025,PO-23871,RITM246831,$915.95,—,admin
2026,17,Smith LLC,Pickup Truck,3356,1/2 TON CC 4X4,12/26/2025,04/23/2027,PO-51933,RITM889127,$811.85,—,admin
2026,17,Smith LLC,Stake Bed Truck,3374,9 STAKEBED RED CAB 4X2,01/18/2025,12/11/2025,PO-21738,RITM708317,$1262.69,—,admin
2026,17,Smith LLC,Stake Bed Truck,3379,9 STAKEBED,10/31/2025,10/24/2026,PO-80119,RITM354086,$1167.76,—,admin
2026,17,Smith LLC,Pickup Truck,3380,1/2 TON CC 4X4,02/27/2026,07/27/2026,PO-13279,RITM750106,$844.98,—,admin
2026,17,Smith LLC,Stake Bed Truck,3393,13 STAKEBED REG CAB,07/21/2026,07/11/2027,PO-25891,RITM308150,$1265.25,—,admin
2026,17,Smith LLC,Stake Bed Truck,3394,13 STAKEBED,07/07/2026,12/16/2027,PO-15223,RITM938986,$1505.14,—,admin
2026,17,Smith LLC,Stake Bed Truck,3405,13 STAKEBED CC,10/12/2025,02/01/2027,PO-58937,RITM142995,$1666.44,—,admin
2026,17,Smith LLC,Pickup Truck,3406,1/2 TON REG CAB,04/18/2026,05/22/2027,PO-36082,RITM301643,$983.09,—,admin
2026,17,Smith LLC,Pickup Truck,3407,1/2 TON REG CAB,06/30/2026,03/02/2027,PO-39697,RITM544986,$620.81,—,admin
2026,17,Smith LLC,Pickup Truck,3414,1/2 TON REG CAB,03/10/2025,04/13/2026,PO-80156,RITM925430,$848.44,—,admin
2026,17,Smith LLC,Pickup Truck,3416,1/4 TON CC 4X4,05/15/2025,11/05/2026,PO-34203,RITM300208,$1083.29,—,admin
2026,17,Smith LLC,Pickup Truck,3417,1 TON CC 4X4,02/15/2026,09/25/2026,PO-86910,RITM840866,$713.93,—,admin
2026,17,Smith LLC,Pickup Truck,3419,1/2 TON CC 4X4,05/15/2025,02/21/2026,PO-55386,RITM420978,$1146.69,—,admin
2026,17,Smith LLC,Pickup Truck,3421,1/2 TON CC 4X4,01/16/2025,05/25/2025,PO-70914,RITM500831,$830.37,—,admin
2026,17,Smith LLC,Van,3422,CARGO VAN,01/03/2025,08/26/2025,PO-89066,RITM977316,$575.63,—,admin
2026,17,Smith LLC,Pickup Truck,3433,3/4 TON CC 4X4,10/14/2025,12/24/2025,PO-32232,RITM121648,$666.93,—,admin
2026,17,Smith LLC,Pickup Truck,3435,1/2 TON CC 4X4,04/22/2026,05/22/2027,PO-60307,RITM868605,$995.47,—,admin
2026,17,Smith LLC,Pickup Truck,3441,1/2 TON CC 4X4,04/12/2026,06/22/2027,PO-70678,RITM819121,$1130.31,—,admin
2026,17,Smith LLC,Pickup Truck,3442,1/2 TON CC 4X4,07/06/2025,11/30/2026,PO-79045,RITM360472,$736.08,—,admin
2026,17,Smith LLC,Pickup Truck,3443,1/2 TON CC 4X4,08/23/2026,06/26/2027,PO-87088,RITM305598,$845.48,—,admin
2026,17,Smith LLC,Pickup Truck,3444,1/2 TON CC 4X4,01/06/2025,04/17/2026,PO-31885,RITM478987,$1181.20,—,admin
2026,17,Smith LLC,Van,3447,CARGO VAN,06/01/2025,09/05/2025,PO-26822,RITM907133,$2147.61,—,admin
2026,17,Smith LLC,Pickup Truck,3448,3/4 TON REG CAB 4X4,05/02/2025,09/03/2025,PO-37177,RITM959935,$876.16,—,admin
2026,17,Smith LLC,Pickup Truck,3453,1/2 TON CC 4X4,07/23/2026,03/25/2027,PO-43017,RITM414016,$618.34,—,admin
2026,17,Smith LLC,Pickup Truck,3454,1/2 TON CC 4X4,06/13/2026,08/24/2027,PO-17589,RITM571481,$655.08,—,admin
2026,17,Smith LLC,Pickup Truck,3455,1500 CC,01/24/2025,07/15/2025,PO-77428,RITM458612,$802.81,—,admin
2026,17,Smith LLC,Pickup Truck,3457,1/2 TON CC 4X4,07/03/2026,11/17/2027,PO-78523,RITM774490,$818.86,—,admin
2026,17,Smith LLC,Pickup Truck,3461,1/2 TON CC 4X4,12/17/2025,04/27/2027,PO-17289,RITM713073,$976.22,—,admin
2026,17,Smith LLC,Pickup Truck,3471,3/4 TON CC 4X4,08/14/2026,07/17/2027,PO-48307,RITM717205,$738.66,—,admin
2026,17,Smith LLC,Pickup Truck,3473,3/4 TON CC 4X4,04/20/2026,10/04/2027,PO-77321,RITM643058,$824.96,—,admin
2026,17,Smith LLC,Pickup Truck,3475,3/4 TON CC 4X4,01/02/2025,10/14/2025,PO-49571,RITM200721,$779.34,—,admin
2026,17,Smith LLC,Pickup Truck,3478,3/4 TON CC 4X4,12/01/2025,06/16/2026,PO-35944,RITM715074,$729.68,—,admin
2026,17,Smith LLC,Pickup Truck,3481,3/4 TON CC 4X4,07/04/2025,10/05/2026,PO-55448,RITM128148,$788.63,—,admin
2026,17,Smith LLC,Pickup Truck,3483,3/4 TON CC 4X4,06/19/2025,10/29/2025,PO-43743,RITM682095,$854.91,—,admin
2026,17,Smith LLC,Pickup Truck,3493,1/2 TON REG CAB,05/21/2025,08/26/2025,PO-40393,RITM712556,$695.26,—,admin
2026,17,Smith LLC,Pickup Truck,3494,1/2 TON REG CAB,11/26/2025,01/31/2026,PO-84668,RITM909216,$1024.55,—,admin
2026,17,Smith LLC,Pickup Truck,3496,1/2 TON CC 4X4,10/12/2025,01/27/2026,PO-28031,RITM529250,$1194.31,—,admin
2026,17,Smith LLC,Pickup Truck,3505,1/2 TON CC 4X4,06/11/2026,06/25/2027,PO-33298,RITM111779,$853.49,—,admin
2026,17,Smith LLC,Pickup Truck,3531,1/2 TON CC 4X4,02/03/2026,05/06/2026,PO-40954,RITM913984,$721.34,—,admin
2026,17,Smith LLC,Pickup Truck,3534,1/2 TON CC 4X4,07/27/2026,04/01/2027,PO-18316,RITM190010,$618.67,—,admin
2026,17,Smith LLC,Van,3535,TRANSIT CARGO VAN,06/29/2026,08/21/2026,PO-69138,RITM978488,$2473.88,—,admin
2026,17,Smith LLC,Van,3539,TRANSIT CARGO VAN,01/10/2025,06/07/2026,PO-68320,RITM702898,$2397.91,—,admin
2026,17,Smith LLC,Stake Bed Truck,3562,12 CC STAKEBED,05/30/2025,06/24/2026,PO-10391,RITM663403,$1127.53,—,admin
2026,17,Smith LLC,Stake Bed Truck,3563,12 CC STAKEBED,12/15/2025,06/20/2026,PO-20052,RITM806872,$1652.39,—,admin
2026,17,Smith LLC,Pickup Truck,3564,1/2 TON CC 4X4,08/14/2025,12/13/2025,PO-50483,RITM312348,$700.11,—,admin
2026,17,Smith LLC,Pickup Truck,3567,COLORADO CC,06/09/2025,03/13/2026,PO-86517,RITM471293,$1085.68,—,admin
2026,17,Smith LLC,Pickup Truck,3572,1/2 TON REG CAB,06/20/2025,03/19/2026,PO-55694,RITM197466,$970.89,—,admin
2026,17,Smith LLC,Pickup Truck,3581,1/2 TON CC 4X4,06/18/2025,12/15/2025,PO-25871,RITM626150,$1045.23,—,admin
2026,17,Smith LLC,Pickup Truck,3587,3/4 TON CC 4X4,06/06/2025,06/23/2026,PO-82821,RITM762206,$851.30,—,admin
2026,17,Smith LLC,Pickup Truck,3590,1/2 TON CC 4X4,09/15/2025,10/15/2026,PO-27827,RITM596114,$1150.34,—,admin
2026,17,Smith LLC,Van,3607,12 PASSENGER VAN,03/02/2025,06/18/2026,PO-41762,RITM532722,$3192.33,—,admin
2026,17,Smith LLC,Van,3610,12 PASSENGER VAN,04/12/2025,03/19/2026,PO-95827,RITM876039,$2407.26,—,admin
2026,17,Smith LLC,Stake Bed Truck,3613,12 STAKEBED CC,04/03/2025,12/07/2025,PO-86478,RITM916916,$1300.41,—,admin
2026,17,Smith LLC,Stake Bed Truck,3614,14 STAKEBED CC,01/08/2025,03/18/2026,PO-74786,RITM942233,$1337.26,—,admin
2026,17,Smith LLC,Stake Bed Truck,3617,12 STAKEBED CC,03/31/2026,05/09/2027,PO-26813,RITM236195,$1323.87,—,admin
2026,17,Smith LLC,Stake Bed Truck,3618,14 STAKEBED CC,07/16/2026,08/21/2026,PO-19539,RITM668313,$1239.42,—,admin
2026,17,Smith LLC,Stake Bed Truck,3619,14 STAKEBED CC,02/12/2026,05/14/2026,PO-23734,RITM282180,$1575.43,—,admin
2026,17,Smith LLC,Stake Bed Truck,3620,12 STAKEBED CC,05/01/2026,05/29/2027,PO-87922,RITM414891,$950.33,—,admin
2026,17,Smith LLC,Stake Bed Truck,3629,12 STAKEBED REG CAB,06/12/2026,05/10/2027,PO-77036,RITM181689,$1106.76,—,admin
2026,17,Smith LLC,Pickup Truck,3663,1/2 TON CC 4X4,04/14/2025,05/22/2025,PO-52416,RITM979009,$935.53,—,admin
2026,17,Smith LLC,Pickup Truck,3667,1/2 TON CC 4X4,11/24/2025,05/17/2027,PO-22509,RITM767085,$1118.64,—,admin
2026,17,Smith LLC,Pickup Truck,3668,1/2 TON CC 4X4,07/09/2026,07/10/2027,PO-41481,RITM697782,$1163.94,—,admin
2026,17,Smith LLC,Pickup Truck,3675,1/2 TON CC 4X4,05/10/2026,08/03/2026,PO-55171,RITM557897,$905.44,—,admin
2026,17,Smith LLC,Pickup Truck,3680,1/2 TON CC 4X4,08/10/2026,10/13/2027,PO-35631,RITM171636,$776.28,—,admin
2026,17,Smith LLC,Pickup Truck,3705,1/2 TON REG CAB,01/07/2025,03/13/2025,PO-81742,RITM743501,$639.40,—,admin
2026,17,Smith LLC,Pickup Truck,3713,1/2 TON REG CAB,07/10/2025,12/13/2025,PO-74771,RITM471013,$626.84,—,admin
2026,17,Smith LLC,Pickup Truck,3725,1/2 TON CC 4X4,03/31/2025,06/10/2025,PO-82916,RITM568932,$939.36,—,admin
2026,17,Smith LLC,Pickup Truck,3741,1/2 TON REG CAB,07/14/2025,12/02/2025,PO-14982,RITM364861,$1114.34,—,admin
2026,17,Smith LLC,Flatbed Truck,3749,9 FLATBED EX CAB,06/13/2025,04/08/2026,PO-22942,RITM618226,$2519.81,—,admin
2026,17,Smith LLC,Flatbed Truck,3750,9 FLATBED EX CAB,08/05/2025,03/04/2026,PO-81158,RITM960653,$2873.84,—,admin
2026,17,Smith LLC,WELDER,SL-20241,Multi-Process Welder,04/13/2026,05/25/2026,PO-2026-0495,—,$1850.00,—,admin
2026,17,Smith LLC,WELDER,SL-20242,Engine-Driven Welder/Generator,04/14/2026,—,PO-2026-0496,—,$2600.00,—,admin
2026,17,"Taylor, Figueroa and Brown",Crane,S002430,3950 Manitowoc,04/11/2025,07/12/2025,PO-66743,RITM506242,$6776.65,—,admin
2026,17,"Taylor, Figueroa and Brown",Crane,S002433,3950 Manitowoc,10/24/2025,07/13/2026,PO-93730,RITM929119,$3684.41,—,admin
2026,17,Trevino Inc,Skid Steer,EQ0111524,TL12 SKID W/FRKS,02/08/2026,06/27/2027,PO-52734,RITM437609,$2619.59,—,admin
2026,17,West Inc,Semi Truck,019917,LOWBOY TRACTOR & TRAILER PETE - 367,11/02/2025,03/10/2027,PO-99839,RITM949426,$2057.73,—,admin
2026,17,West Inc,Semi Truck,019918,LIME TANKER TRUCK Freightliner - FL80,11/27/2025,11/17/2026,PO-71114,RITM511177,$2461.02,—,admin
2026,17,West Inc,Coil Truck,019924,PETERBILT - 367,06/30/2026,09/30/2026,PO-41915,RITM480700,$1085.54,—,admin
2026,17,West Inc,Coil Truck,019925,PETERBILT - 367,09/11/2025,04/13/2026,PO-71014,RITM675390,$2090.34,—,admin
2026,17,West Inc,Stake Bed Truck,019933,FLATBED 20 TON INTERNATIONAL NAVISTAR 4400,02/15/2026,06/21/2026,PO-41786,RITM812838,$1136.14,—,admin
2026,17,West Inc,Stake Bed Truck,019934,FLATBED 20 TON INTERNATIONAL NAVISTAR 4400,12/16/2025,09/18/2026,PO-49332,RITM548419,$1122.04,—,admin
2026,17,West Inc,Stake Bed Truck,019935,FLATBED 20 TON INTERNATIONAL NAVISTAR 4400,10/05/2025,07/15/2026,PO-41840,RITM120184,$1275.93,—,admin
2026,17,West Inc,Coil Truck,019940,COIL TRUCK WESTERNSTAR - 4900SB,01/11/2025,07/01/2025,PO-61562,RITM360560,$1303.02,—,admin
2026,17,West Inc,Coil Truck,019941,COIL TRUCK WESTERNSTAR - 4900SB,07/17/2026,03/21/2027,PO-27651,RITM678357,$2501.78,—,admin
2026,17,West Inc,Coil Truck,019952,INTERNATIONAL 561,03/31/2025,07/02/2026,PO-97589,RITM884984,$2630.72,—,admin
2026,17,West Inc,Stake Bed Truck,019954,FLATBED 20 TON PETERBILT,01/07/2026,06/20/2027,PO-37545,RITM588908,$1055.22,—,admin
2026,17,West Inc,Stake Bed Truck,019961,FLATBED 20 TON INTERNATIONAL NAVISTAR 4400,05/29/2025,07/19/2025,PO-74764,RITM437777,$1531.97,—,admin
2026,17,West Inc,Bucket Truck,019966,DODGE 5500 BUCKET TRUCK,09/21/2025,07/15/2026,PO-99753,RITM240232,$3998.38,—,admin
2026,17,West Inc,Stake Bed Truck,020811,STAKE TRUCK FORD - F350 SUPER DUTY CREW CAB,01/05/2025,08/23/2025,PO-40071,RITM219122,$1075.27,—,admin
2026,17,West Inc,Stake Bed Truck,020814,STAKE TRUCK CHEVY - 3500 CREW CAB,02/14/2026,07/25/2027,PO-30060,RITM207872,$1401.32,—,admin
