YEAR,WK #,RENTAL CO.,TYPE OF EQUIP.,EQUIPMENT #,DESCRIPTION,RENT START,PROJ. END,PO #,SN REQ #,MO. RATE $,COMMENTS,PUBLISHED BY
2026,10,West Inc,Pickup Truck,600085,FORD F150 CREW CAB 4X4,03/04/2026,06/17/2026,PO-53041,RITM829994,$801.70 ,Linked Profile Entry,junior_super_01
2026,10,Davidson PLC,Manlift,10064691,058-0607 60ft ART MANLIFT W/JIB,03/08/2026,08/19/2026,PO-46995,RITM592213,"$2,053.02 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600051,CHEVY 1500 4X2,03/05/2026,07/17/2026,PO-25313,RITM273733,$821.91 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Stake Bed Truck,3619,14 STAKEBED CC,03/03/2026,07/04/2026,PO-23734,RITM282180,"$1,575.43 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3441,1/2 TON CC 4X4,03/08/2026,05/31/2026,PO-70678,RITM819121,"$1,130.31 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600134,FORD F150,03/06/2026,04/23/2026,PO-81665,RITM225654,"$1,128.95 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT14G50582,"6,000 SSR DC",03/08/2026,04/26/2026,PO-23527,RITM411059,"$2,553.44 ",Linked Profile Entry,admin
2026,10,Griffin Ltd,Mobile Trailer,10850,36X10,03/05/2026,06/23/2026,PO-73523,RITM532139,"$2,674.59 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Tractor,130040,TOW TRACTOR JOHN DEERE - 6190R,03/04/2026,07/21/2026,PO-35945,RITM634115,$567.69 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,2926,1//2 TON REG CAB,03/05/2026,04/26/2026,PO-44083,RITM145301,"$2,170.66 ",Linked Profile Entry,admin
2026,10,Smith LLC,Pickup Truck,3457,1/2 TON CC 4X4,03/02/2026,08/14/2026,PO-78523,RITM774490,$818.86 ,Linked Profile Entry,junior_super_01
2026,10,"Taylor, Figueroa and Brown",Crane,S002430,3950 Manitowoc,03/02/2026,04/16/2026,PO-66743,RITM506242,"$6,776.65 ",Linked Profile Entry,junior_super_01
2026,10,Harris LLC,Washer,10081,Aqueous Parts Washer - 3648,03/06/2026,04/26/2026,PO-90499,RITM466969,"$2,247.69 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Welding Equipment,SL-20242,Engine-Driven Welder/Generator,03/08/2026,07/22/2026,PO-2026-0496,—,"$2,600.00 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Bucket Truck,019966,DODGE 5500 BUCKET TRUCK,03/02/2026,04/29/2026,PO-99753,RITM240232,"$3,998.38 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,2118R3941,S65 Straight boom lift,03/05/2026,05/13/2026,PO-55416,RITM508162,"$2,542.75 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Telehandler,160093423,"12,000 Telehandler",03/08/2026,06/09/2026,PO-51173,RITM338798,"$3,641.53 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3572,1/2 TON REG CAB,03/08/2026,05/06/2026,PO-55694,RITM197466,$970.89 ,Linked Profile Entry,junior_super_01
2026,10,Nunez Group,Sweeper,207-2,riding sweeper,03/03/2026,07/22/2026,PO-61283,RITM615358,"$3,330.00 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",UTV,2323R903,4 seat gas cab cart,03/02/2026,05/31/2026,PO-31677,RITM964594,$969.12 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3266,3/4 TON REG CAB 4X4,03/07/2026,04/24/2026,PO-81780,RITM927977,$832.73 ,Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,V26EF0000272,9000 PNEU DC,03/02/2026,05/26/2026,PO-39545,RITM854146,"$3,575.31 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Mobile Trailer,240030,40FT CONNEX BOX,03/06/2026,05/15/2026,PO-64828,RITM677397,"$2,038.97 ",Linked Profile Entry,junior_super_01
2026,10,Robbins and Sons,Crane,10941,Broderson RT-300-2G,03/03/2026,08/23/2026,PO-71104,RITM363250,"$11,571.72 ",Linked Profile Entry,junior_super_01
2026,10,Harris LLC,Washer,10080,Aqueous Parts Washer - 3648,03/04/2026,08/28/2026,PO-52177,RITM641378,"$1,269.45 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3572-2,1/2 TON REG CAB,03/04/2026,06/02/2026,PO-55694,RITM197466,$970.89 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Van,030110,PASSENGER VAN,03/02/2026,05/15/2026,PO-20915,RITM256963,"$2,546.71 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Light Tower,430018,LIGHT TOWER TEREX RL4,03/05/2026,08/31/2026,PO-63525,RITM598853,"$1,599.40 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,2926-2,1//2 TON REG CAB,03/08/2026,07/31/2026,PO-44083,RITM145301,"$2,170.66 ",Linked Profile Entry,admin
2026,10,Nguyen Ltd,Tractor,30183,70000 RAM,03/03/2026,07/14/2026,PO-69968,RITM338800,"$3,660.45 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,N14EF0000900,6500 PNEU DC,03/07/2026,06/26/2026,PO-81339,RITM531145,"$4,366.52 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Skid Steer,RF0284,S70 Bobcat skid steer,03/04/2026,05/24/2026,PO-48088,RITM987122,"$3,566.26 ",Linked Profile Entry,junior_super_01
2026,10,Marshall Group,Boom Lift,0300118333,30ft Articulating Boom Lift,03/05/2026,08/11/2026,PO-90859,RITM976223,"$2,543.39 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3478,3/4 TON CC 4X4,03/02/2026,04/09/2026,PO-35944,RITM715074,$729.68 ,Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,2118R3733,Z45 Articulated Boom lift,03/04/2026,08/20/2026,PO-45415,RITM679268,"$1,929.85 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Box Vacuum,280813,BOX VACUUM 25YD,03/07/2026,06/11/2026,PO-35804,RITM783080,$851.29 ,Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT13F60180,7000 PNEU LPG,03/08/2026,07/18/2026,PO-70503,RITM544037,"$3,134.51 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Dump Truck,160018,ARTIC TRUCK 40 TON VOLVO - A40D,03/05/2026,04/04/2026,PO-75962,RITM680687,"$3,961.03 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,797928,6000 RT HS,03/05/2026,05/10/2026,PO-65631,RITM135233,"$2,287.56 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT19D50371,9000 PNEU DC,03/08/2026,04/15/2026,PO-82944,RITM299427,"$1,386.28 ",Linked Profile Entry,junior_super_01
2026,10,Griffin Ltd,Mobile Trailer,16720/19,60X24,03/03/2026,05/01/2026,PO-28753,RITM214534,"$3,545.04 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Excavator,050056,COMBINATION BACKHOE CATERPILLAR - 420E IT,03/02/2026,07/05/2026,PO-34514,RITM631945,"$13,352.66 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,X4418,TH255,03/06/2026,06/07/2026,PO-34413,RITM422320,"$3,952.56 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Scissor Lift,2118R3513,19 Electric scissor lift,03/04/2026,04/07/2026,PO-67625,RITM716064,$824.94 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Loader,080202,LOADER CATERPILLAR - 988H,03/06/2026,07/08/2026,PO-36172,RITM868577,"$21,797.79 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Vehicle Attachments,880240,CLAM SHELL BUCKET ANVIL ATTACHMENTS,03/04/2026,06/20/2026,PO-74028,RITM421341,"$3,113.65 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Van,3321,MINIVAN,03/05/2026,05/27/2026,PO-84131,RITM356978,"$1,124.11 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3275,3/4 TON CC 4X4,03/07/2026,06/15/2026,PO-13351,RITM290247,$964.23 ,Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT14G50487,"7,000 PNEU",03/03/2026,06/12/2026,PO-32577,RITM614887,"$3,458.92 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Dump Truck,160046,ARTIC TRUCK 60 TON VOLVO - A60,03/04/2026,05/10/2026,PO-83345,RITM649996,"$1,114.14 ",Linked Profile Entry,admin
2026,10,Nguyen Ltd,Tractor,30084,70000 CUSHION,03/03/2026,07/01/2026,PO-93010,RITM612913,"$3,141.49 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,256RA4949-2,74 BUCKET,03/06/2026,08/02/2026,PO-16133,RITM725019,"$2,921.70 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3421,1/2 TON CC 4X4,03/04/2026,06/04/2026,PO-70914,RITM500831,$830.37 ,Linked Profile Entry,junior_super_01
2026,10,Brown Group,Pickup Truck,1GC1YLE70NF193498,TRUCK PICKUP 3/4 T CREW 4WD GAS,03/08/2026,04/10/2026,PO-61423,RITM850559,$913.00 ,Linked Profile Entry,admin
2026,10,Chung-Cannon,Generator,AAAA,60KW Gen Single Phase w/ cable & tails,03/02/2026,07/19/2026,PO-97764,RITM993705,"$3,264.52 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3271,1/2 TON CC 4X4,03/07/2026,08/19/2026,PO-95157,RITM751668,$742.73 ,Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,167R127 207RA311,TL122 with forks attachment,03/05/2026,04/16/2026,PO-77365,RITM684606,"$3,910.30 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,226RA3826,snow box 8,03/07/2026,05/13/2026,PO-66963,RITM739998,"$2,940.47 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600021,DODGE RAM 1/2 TON,03/06/2026,07/07/2026,PO-98149,RITM644920,$790.66 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Dump Truck,160058,CATERPILLAR 745C ARTIC TRUCK,03/02/2026,06/04/2026,PO-30647,RITM858713,"$1,849.62 ",Linked Profile Entry,junior_super_01
2026,10,Robbins and Sons,Crane,253HMD,Broderson RT-400,03/04/2026,08/22/2026,PO-90493,RITM865982,"$5,403.10 ",Linked Profile Entry,junior_super_01
2026,10,Griffin Ltd,Mobile Trailer,20-23980,20FT GLO,03/04/2026,04/29/2026,PO-17621,RITM644969,"$1,050.13 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Tractor,130040-2,TOW TRACTOR JOHN DEERE - 6190R,03/07/2026,06/12/2026,PO-35945,RITM634115,$567.69 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,2873,1/2 TON CC 4X4,03/02/2026,08/23/2026,PO-82319,RITM551698,$769.08 ,Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,1819R1672 2119RA277,TX1000 with bucket attachment,03/05/2026,05/27/2026,PO-43306,RITM591600,"$3,807.17 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Hose,722455,Hose 4x50 Layflat Camlock 150#,03/03/2026,07/06/2026,PO-87008,RITM139809,"$3,140.10 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Tank,255642,TANK BILEVEL UNCOATED,03/02/2026,07/03/2026,PO-24107,RITM660982,"$3,405.17 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3419,1/2 TON CC 4X4,03/03/2026,06/18/2026,PO-55386,RITM420978,"$1,146.69 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3085,1/2 TON REG CAB,03/04/2026,04/17/2026,PO-88889,RITM615882,$723.84 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Light Tower,430048,LIGHT TOWER TEREX RL4,03/05/2026,06/21/2026,PO-14108,RITM318726,"$3,700.18 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Stake Bed Truck,2636,22 STAKEBED,03/07/2026,07/04/2026,PO-69584,RITM510013,"$1,315.78 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT19E50278,9000 Pneu,03/08/2026,04/23/2026,PO-45799,RITM215883,"$4,439.79 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Scissor Lift,2218R4146,30 Electric scissor lift,03/05/2026,07/01/2026,PO-75570,RITM197470,"$1,180.64 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B07546,Z45 Articulated Boom lift,03/02/2026,05/09/2026,PO-63418,RITM658455,"$2,050.38 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,226RU49,9/15/1900 0:00,03/02/2026,07/16/2026,PO-53614,RITM723333,"$20,733.19 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,2979,1/2 TON CC 4X4,03/04/2026,06/01/2026,PO-87447,RITM281538,$998.77 ,Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT19E50584,"9,000 PNEU DC",03/05/2026,04/08/2026,PO-18309,RITM426556,"$3,176.23 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3725,1/2 TON CC 4X4,03/07/2026,05/15/2026,PO-82916,RITM568932,$939.36 ,Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT14G00039,6000 PNEU DC,03/04/2026,05/01/2026,PO-31133,RITM409284,"$3,272.55 ",Linked Profile Entry,junior_super_01
2026,10,Myers Inc,Mobile Trailer,SN 33908/12/12,60x64 Complex,03/08/2026,07/23/2026,PO-76966,RITM253079,"$7,723.19 ",Linked Profile Entry,admin
2026,10,Smith LLC,Van,3422,CARGO VAN,03/06/2026,06/07/2026,PO-89066,RITM977316,$575.63 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Light Tower,430006,LIGHT TOWER TEREX RL4,03/06/2026,08/05/2026,PO-82390,RITM801390,"$3,380.46 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Light Tower,2119R2016,4 Bulb Light Tower,03/07/2026,08/08/2026,PO-47077,RITM177558,"$2,968.57 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Pump,615290,Pump Trash 4 DV100C HD 404D22 TR,03/02/2026,06/15/2026,PO-61861,RITM955396,"$3,158.70 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3567,COLORADO CC,03/02/2026,08/02/2026,PO-86517,RITM471293,"$1,085.68 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3668,1/2 TON CC 4X4,03/08/2026,04/13/2026,PO-41481,RITM697782,"$1,163.94 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3406,1/2 TON REG CAB,03/06/2026,05/21/2026,PO-36082,RITM301643,$983.09 ,Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B07546-2,Z45 Articulated Boom lift,03/05/2026,06/16/2026,PO-63418,RITM658455,"$2,050.38 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT3533073,5000 Pneu LP,03/04/2026,04/04/2026,PO-67226,RITM178327,"$4,458.20 ",Linked Profile Entry,junior_super_01
2026,10,Davidson PLC,Welding Equipment,10429723,027-0365 250 AMP CC SKYWELDER PKG,03/07/2026,08/06/2026,PO-23613,RITM792788,"$3,613.71 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3713,1/2 TON REG CAB,03/02/2026,08/07/2026,PO-74771,RITM471013,$626.84 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3483,3/4 TON CC 4X4,03/05/2026,05/12/2026,PO-43743,RITM682095,$854.91 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Loader,080159,LOADER CATERPILLAR - 966K,03/06/2026,06/17/2026,PO-66374,RITM754631,"$9,711.00 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Stake Bed Truck,020826,STAKE TRUCK FORD - F350 CREW CAB,03/05/2026,06/28/2026,PO-75104,RITM375258,"$1,871.93 ",Linked Profile Entry,junior_super_01
2026,10,Nunez Group,Sweeper,147,Lg riding sweeper,03/04/2026,07/16/2026,PO-34667,RITM773699,"$3,095.68 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Pump,615397,Pump High Head 3 HH80C SD TR,03/05/2026,08/24/2026,PO-11837,RITM395318,$658.86 ,Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,X5306 237RA698,TL1255,03/03/2026,05/12/2026,PO-45461,RITM648417,"$3,785.53 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Walkie Pallet Stacker,4543069,4000 Walkie,03/07/2026,08/18/2026,PO-33499,RITM972922,"$1,300.26 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3493,1/2 TON REG CAB,03/02/2026,06/23/2026,PO-40393,RITM712556,$695.26 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600110,DODGE 1500 CREW CAB 4X4,03/03/2026,06/07/2026,PO-50776,RITM143338,"$1,053.63 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,N14EF0000900-2,6500 PNEU DC,03/08/2026,08/02/2026,PO-81339,RITM531145,"$4,366.52 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Air Compressor & Attachments,2221R815,185 CFM air compressor,03/03/2026,05/11/2026,PO-25475,RITM590292,"$2,165.49 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Air Compressor & Attachments,2221R831,185 CFM air compressor,03/05/2026,06/30/2026,PO-83213,RITM875959,"$1,650.58 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Scissor Lift,2118R3408,4732 Electric scissor lift,03/03/2026,05/26/2026,PO-74289,RITM529728,$583.36 ,Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B16860SM,30 Electric Boom Lift,03/04/2026,04/29/2026,PO-55848,RITM745375,"$2,555.78 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3505,1/2 TON CC 4X4,03/03/2026,07/12/2026,PO-33298,RITM111779,$853.49 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3663,1/2 TON CC 4X4,03/07/2026,07/14/2026,PO-52416,RITM979009,$935.53 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3221,1/2 TON CC 4X4,03/07/2026,08/27/2026,PO-71182,RITM897337,"$1,009.75 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B02365SM,Z80 Articulated Boom lift,03/05/2026,08/17/2026,PO-60393,RITM812484,"$2,840.84 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B16817SM,Z80 Articulated Boom lift,03/03/2026,05/29/2026,PO-29703,RITM151759,"$3,167.89 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,167R127 207RA311-2,TL122 with forks attachment,03/03/2026,06/14/2026,PO-77365,RITM684606,"$3,910.30 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600034,DODGE 3500 CREW CAB 4X2,03/08/2026,04/29/2026,PO-62839,RITM895346,"$1,144.19 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Stake Bed Truck,020814,STAKE TRUCK CHEVY - 3500 CREW CAB,03/03/2026,05/01/2026,PO-30060,RITM207872,"$1,401.32 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3342,1/2 TON REG CAB,03/06/2026,05/10/2026,PO-29573,RITM790336,"$2,283.76 ",Linked Profile Entry,admin
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B16811SM,800AJ Articulated Boom lift,03/04/2026,08/14/2026,PO-41350,RITM335387,"$2,651.54 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Boom Lift,B07541,45 Articulated Boom lift,03/04/2026,06/15/2026,PO-97552,RITM842282,"$2,602.07 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3675,1/2 TON CC 4X4,03/02/2026,06/15/2026,PO-55171,RITM557897,$905.44 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Dump Truck,160058-2,CATERPILLAR 745C ARTIC TRUCK,03/08/2026,04/07/2026,PO-30647,RITM858713,"$1,849.62 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Coil Truck,019941,COIL TRUCK WESTERNSTAR - 4900SB,03/04/2026,06/30/2026,PO-27651,RITM678357,"$2,501.78 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,X5306 237RA698-2,TL1255,03/05/2026,08/06/2026,PO-45461,RITM648417,"$3,785.53 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3339,1/2 TON CC 4X4,03/08/2026,05/08/2026,PO-59362,RITM352333,$607.45 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Excavator,050056-2,COMBINATION BACKHOE CATERPILLAR - 420E IT,03/06/2026,08/31/2026,PO-34514,RITM631945,"$13,352.66 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Stake Bed Truck,3394,13 STAKEBED,03/08/2026,07/07/2026,PO-15223,RITM938986,"$1,505.14 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3085-2,1/2 TON REG CAB,03/05/2026,05/29/2026,PO-88889,RITM615882,$723.84 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Stake Bed Truck,2796,12 STAKEBED CC,03/04/2026,08/19/2026,PO-98053,RITM176182,"$1,188.22 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600116,FORD F150 CREW CAB 4x2,03/03/2026,06/05/2026,PO-45425,RITM955958,$988.09 ,Linked Profile Entry,junior_super_01
2026,10,Chung-Cannon,Air Compressor & Attachments,AAA,1600 CFM Compressor w/Dryer & Accessories,03/06/2026,05/17/2026,PO-59013,RITM625817,"$3,576.48 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Tank,241962,TANK POLY 6900,03/07/2026,06/17/2026,PO-92727,RITM738659,$890.59 ,Linked Profile Entry,junior_super_01
2026,10,"Atkins, Taylor and Hughes",Rail Car,GATX062583,Rail car,03/06/2026,05/15/2026,PO-63466,RITM416963,"$2,239.22 ",Linked Profile Entry,junior_super_01
2026,10,Reyes and Sons,Picker,MP0093,Mini Picker,03/03/2026,07/31/2026,PO-61094,RITM622600,$573.62 ,Linked Profile Entry,junior_super_01
2026,10,West Inc,Van,600089,FORD E SERIES CARGO,03/08/2026,04/25/2026,PO-66896,RITM219353,$848.37 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3705,1/2 TON REG CAB,03/03/2026,05/15/2026,PO-81742,RITM743501,$639.40 ,Linked Profile Entry,junior_super_01
2026,10,Robbins and Sons,Crane,10942,Broderson RT-300-2G,03/06/2026,05/13/2026,PO-26950,RITM337965,"$11,046.21 ",Linked Profile Entry,junior_super_01
2026,10,Marshall Group,UTV,4XAP4FD4XT8839329,"UTV, DSL 4x4 - Polaris ProXD4, Cab, Heat",03/05/2026,05/15/2026,PO-36398,RITM593774,"$5,173.34 ",Linked Profile Entry,admin
2026,10,Chung-Cannon,Air Compressor & Attachments,AAAAAA,1500 CFM Compressor w/Dryer & Accessories,03/06/2026,06/21/2026,PO-71593,RITM996768,"$2,289.29 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT19E50584-2,"9,000 PNEU DC",03/04/2026,07/13/2026,PO-18309,RITM426556,"$3,176.23 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Pickup Truck,600069,CHEVY 1500 2 DOOR 4X2,03/06/2026,05/22/2026,PO-49691,RITM932065,$606.21 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3407,1/2 TON REG CAB,03/06/2026,08/12/2026,PO-39697,RITM544986,$620.81 ,Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Forklift,AT3530622,5000 PNEU D,03/07/2026,08/24/2026,PO-19881,RITM884132,"$4,041.42 ",Linked Profile Entry,junior_super_01
2026,10,West Inc,Loader,080128,LOADER CATERPILLAR - 988H,03/03/2026,04/13/2026,PO-24579,RITM821582,"$23,871.61 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,2873-2,1/2 TON CC 4X4,03/05/2026,06/01/2026,PO-82319,RITM551698,$769.08 ,Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,2988,1/2 TON CC 4X4,03/04/2026,04/28/2026,PO-74820,RITM755028,$945.57 ,Linked Profile Entry,junior_super_01
2026,10,Nunez Group,Sweeper,147-2,Lg riding sweeper,03/02/2026,04/14/2026,PO-34667,RITM773699,"$3,095.68 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3094,2/8/1904 0:00,03/02/2026,08/25/2026,PO-90789,RITM456765,"$1,167.10 ",Linked Profile Entry,junior_super_01
2026,10,Smith LLC,Pickup Truck,3667,1/2 TON CC 4X4,03/02/2026,06/25/2026,PO-22509,RITM767085,"$1,118.64 ",Linked Profile Entry,junior_super_01
2026,10,Nguyen Ltd,Walkie Pallet Stacker,3301800965,"3,300 LB STACKER",03/07/2026,07/21/2026,PO-79888,RITM878053,"$5,495.88 ",Linked Profile Entry,admin
2026,10,Nguyen Ltd,Forklift,AT19D50370,9000 PNEU DC,03/05/2026,04/07/2026,PO-20944,RITM886284,"$4,051.58 ",Linked Profile Entry,junior_super_01
2026,10,Brown Group,Truck Snow,6174,TRUCK SNOW PLOW 7-8 FT,03/07/2026,05/20/2026,PO-26403,RITM122596,"$1,563.20 ",Linked Profile Entry,admin
2026,10,Marshall Group,UTV,4XAP4FD48T8835456,"UTV, DSL 4x4 - Polaris ProXD4, Cab, Heat",03/07/2026,07/03/2026,PO-40043,RITM296366,"$2,953.93 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Box Vacuum,276705,BOX VACUUM 25YD,03/04/2026,05/16/2026,PO-97477,RITM389348,"$2,522.62 ",Linked Profile Entry,junior_super_01
2026,10,"Kelley, Acosta and Salazar",Telehandler,226RU66,9/15/1900 0:00,03/08/2026,06/13/2026,PO-35467,RITM195129,"$22,257.82 ",Linked Profile Entry,junior_super_01
2026,10,"Peterson, Kelly and Arnold",Tank,255642-2,TANK BILEVEL UNCOATED,03/05/2026,07/19/2026,PO-24107,RITM660982,"$3,405.17 ",Linked Profile Entry,junior_super_01
